Name;Parent;Level;Occurance;Type;Min;Max;Description
PACKING_REF_MATL_LONG;E1BPE1MARART1;4;0..1;String;;40;Material ref.p/materiais a serem embalados da mesma maneira
E1BPE1MARARTX;IDOC;2;0..999999;Complex;;;Transf.dados varejo - barra de seleção para BAPIE1MARART
FUNCTION;E1BPE1MARARTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MARARTX;3;0..1;String;;18;Nº material (18 caracteres, modo de compatibilidade)
CREATED_ON;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CREATED_BY;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LAST_CHNGE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CHANGED_BY;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DEL_FLAG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
OLD_MAT_NO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BASE_UOM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BASE_UOM_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PO_UNIT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PO_UNIT_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DOCUMENT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DOC_TYPE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DOC_VERS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DOC_FORMAT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DOC_CHG_NO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PAGE_NO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
NO_SHEETS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_MEMO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PAGEFORMAT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SIZE_DIM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BASIC_MATL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STD_DESCR;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LAB_DESIGN;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PUR_VALKEY;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
NET_WEIGHT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONTAINER;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STOR_CONDS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TEMP_CONDS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TRANS_GRP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZ_MAT_NO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DIVISION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMPETITOR;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QTY_GR_GI;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROC_RULE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SUP_SOURCE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEASON;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LABEL_TYPE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LABEL_FORM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_HIER;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CAD_ID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ALLOWED_WT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACK_WT_UN;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACK_WT_UN_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ALLWD_VOL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACK_VO_UN;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACK_VO_UN_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
WT_TOL_LT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VOL_TOL_LT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VAR_ORD_UN;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BATCH_MGMT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SH_MAT_TYP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FILL_LEVEL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STACK_FACT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAT_GRP_SM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
AUTH_GROUP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QM_PROCMNT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CATPROFILE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MINREMLIFE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SHELF_LIFE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STOR_PCT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VALID_FROM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DELN_DATE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SAESON_YR;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PRICE_BAND;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EMPTIESBOM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EXTMATLGRP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONF_MATL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_REF_MAT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PUR_STATUS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SAL_STATUS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PVALIDFROM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SVALIDFROM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TAX_CLASS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONT_UNIT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONT_UNIT_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
NET_CONT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMPPRUNIT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
GROSS_CONT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PRPROFVAR;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUAL_DIK;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ENVT_RLVT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_ALLOC;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEASMATCAT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZMATPROF;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HIGH_VISC;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LOOSEORLIQ;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CLOSED_BOX;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
APPD_B_REC;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PERIOD_IND_EXPIRATION_DATE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ROUND_UP_RULE_EXPIRATION_DATE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_COMPOSITION_ON_PACKAGING;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ITEM_CAT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BASIC_MATL_NEW;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_EXTERNAL;E1BPE1MARARTX;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARARTX;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARARTX;3;0..1;String;;10;Nº de versão para campo MATERIAL
CONF_MATL_EXTERNAL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONF_MATL_GUID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONF_MATL_VERSION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZ_MAT_NO_EXTERNAL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZ_MAT_NO_GUID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZ_MAT_NO_VERSION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_REF_MAT_EXTERNAL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_REF_MAT_GUID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_REF_MAT_VERSION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PREPACK_GENERIC_MATL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CREATION_STATUS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FREE_CHAR_VALUE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CARE_CODE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BRAND_ID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_CODE_1;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_PART_1;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_CODE_2;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_PART_2;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_CODE_3;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_PART_3;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_CODE_4;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_PART_4;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_CODE_5;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FIBER_PART_5;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FASHION_GRADE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACKING_REF_MATL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PREPACK_GENERIC_MATL_EXTERNAL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PREPACK_GENERIC_MATL_VERSION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PREPACK_GENERIC_MATL_GUID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACKING_REF_MATL_EXTERNAL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACKING_REF_MATL_GUID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACKING_REF_MATL_VERSION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STD_HU_TYPE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PILFERABLE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
WHSE_STORAGE_CONDITION;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
WHSE_MATERIAL_GROUP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HANDLING_INDICATOR;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZ_MAT_RELEVANT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HU_TYPE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VARIABLE_TARE_WEIGHT;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_ALLOWED_CAPACITY;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
OVERCAPACITY_TOLERANCE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_ALLOWED_LENGTH;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_ALLOWED_WIDTH;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_ALLOWED_HEIGTH;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_DIMENSION_UN;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_DIMENSION_UN_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COUNTRYORI;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COUNTRYORI_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATFRGTGRP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUARANTINE_PERIOD;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUARANTINE_PERIOD_UN;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUARANTINE_PERIOD_UN_ISO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUALITY_INSP_GRP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SERIAL_NUMBER_PROFILE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EWM_CW_TOLERANCE_GROUP;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EWM_CW_INPUT_CONTROL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PCKGING_SMARTFORM;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ADJUST_PROFILE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ALLOW_PMAT_IGNO;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ANIMAL_ORIGIN_FLAG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_STRUCTURE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_STRATEGY;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_STATUS;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FASHION_ATTRIBUTE_1;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FASHION_ATTRIBUTE_2;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FASHION_ATTRIBUTE_3;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEASON_LEVEL;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEASON_FLAG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_SCOPE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_RELEVANCE;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_CONV_ID;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_LONG;E1BPE1MARARTX;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
OLD_MAT_NO_LONG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HAZ_MAT_NO_LONG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONF_MATL_LONG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_REF_MAT_LONG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PREPACK_GENERIC_MATL_LONG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PACKING_REF_MATL_LONG;E1BPE1MARARTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
E1BPE1MARAEXTRT;IDOC;2;0..999999;Complex;;;Transf.dados Retail - dados do cliente a nível de mandante
FUNCTION;E1BPE1MARAEXTRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MARAEXTRT;3;0..1;String;;18;Nº do material
FIELD1;E1BPE1MARAEXTRT;3;0..1;String;;229;Container para dados caractere do comprimento 229
FIELD2;E1BPE1MARAEXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD3;E1BPE1MARAEXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD4;E1BPE1MARAEXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
E1BPE1MARAEXTRT1;E1BPE1MARAEXTRT;3;0..1;Complex;;;Transf.dados Retail - dados do cliente a nível de mandante
MATERIAL_EXTERNAL;E1BPE1MARAEXTRT1;4;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARAEXTRT1;4;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARAEXTRT1;4;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MARAEXTRT1;4;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MARAEXTRTX;IDOC;2;0..999999;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1MARAEXTRT
FUNCTION;E1BPE1MARAEXTRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MARAEXTRTX;3;0..1;String;;18;Nº do material
FIELD1;E1BPE1MARAEXTRTX;3;0..1;String;;229;Container para dados caractere do comprimento 229
FIELD2;E1BPE1MARAEXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD3;E1BPE1MARAEXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD4;E1BPE1MARAEXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
E1BPE1MARAEXTRTX1;E1BPE1MARAEXTRTX;3;0..1;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1MARAEXTRT
MATERIAL_EXTERNAL;E1BPE1MARAEXTRTX1;4;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARAEXTRTX1;4;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARAEXTRTX1;4;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MARAEXTRTX1;4;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MAW1RT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - ampliação dos dados básicos
FUNCTION;E1BPE1MAW1RT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MAW1RT;3;0..1;String;;18;Nº do material
REPL_LIST;E1BPE1MAW1RT;3;0..1;String;;1;Tipo de lista de sortimento
SERV_AGRT;E1BPE1MAW1RT;3;0..1;String;;2;Estipulação de serviço para um material do comércio
ABC_ID;E1BPE1MAW1RT;3;0..1;String;;1;Código ABC
PUR_GROUP;E1BPE1MAW1RT;3;0..1;String;;3;Grupo de compradores
SALES_UNIT;E1BPE1MAW1RT;3;0..1;String;;3;Unidade de venda
SALES_UNIT_ISO;E1BPE1MAW1RT;3;0..1;String;;3;Unidade de venda em code ISO
ISSUE_UNIT;E1BPE1MAW1RT;3;0..1;String;;3;Unidade de medida de saída
ISSUE_UNIT_ISO;E1BPE1MAW1RT;3;0..1;String;;3;Unidade de medida de saída em code ISO
COUNTRYORI;E1BPE1MAW1RT;3;0..1;String;;3;País de origem do material (origem CCI)
COUNTRYORI_ISO;E1BPE1MAW1RT;3;0..1;String;;2;País de origem do material em code ISO
REGIONORIG;E1BPE1MAW1RT;3;0..1;String;;3;Região de origem do material (origem Câm.Ind.e Comércio)
LOADINGGRP;E1BPE1MAW1RT;3;0..1;String;;4;Grupo de carregamento
ASSORT_LEV;E1BPE1MAW1RT;3;0..1;String;;2;Nível de sortimento
ASSORTPRIO;E1BPE1MAW1RT;3;0..1;String;;1;Prioridade de sortimento ext.
